"pref_cd","station_cd","station_name","post","add","lat","lon","line_cd","line_name_h","company_cd","company_name"
18,1142204,"三松","919-2382","大飯郡高浜町東三松",35.488767,135.520561,11422,"JR小浜線",4,"JR西日本"
18,1142205,"若狭高浜","919-2225","大飯郡高浜町宮崎",35.486423,135.547588,11422,"JR小浜線",4,"JR西日本"
18,1142206,"若狭和田","919-2201","大飯郡高浜町和田",35.488664,135.581564,11422,"JR小浜線",4,"JR西日本"
18,1142207,"若狭本郷","919-2111","大飯郡おおい町本郷",35.482616,135.618834,11422,"JR小浜線",4,"JR西日本"
18,1142208,"加斗","917-0045","小浜市加斗",35.480672,135.666145,11422,"JR小浜線",4,"JR西日本"
18,1142209,"勢浜","917-0043","小浜市西勢",35.481192,135.708039,11422,"JR小浜線",4,"JR西日本"
18,1142210,"小浜","917-0077","小浜市駅前町",35.491643,135.745672,11422,"JR小浜線",4,"JR西日本"
18,1142211,"東小浜","917-0241","小浜市遠敷",35.485234,135.781053,11422,"JR小浜線",4,"JR西日本"
18,1142212,"新平野","917-0226","小浜市平野",35.473069,135.807198,11422,"JR小浜線",4,"JR西日本"
18,1142213,"上中","919-1542","三方上中郡若狭町井ノ口",35.463638,135.855728,11422,"JR小浜線",4,"JR西日本"
18,1142214,"若狭有田","919-1507","三方上中郡若狭町有田",35.485536,135.868377,11422,"JR小浜線",4,"JR西日本"
18,1142215,"大鳥羽","919-1504","三方上中郡若狭町大鳥羽",35.504839,135.866872,11422,"JR小浜線",4,"JR西日本"
18,1142216,"十村","919-1316","三方上中郡若狭町井崎",35.51595,135.896591,11422,"JR小浜線",4,"JR西日本"
18,1142217,"藤井","919-1311","三方上中郡若狭町藤井",35.532198,135.906274,11422,"JR小浜線",4,"JR西日本"
18,1142218,"三方","919-1303","三方上中郡若狭町三方",35.555282,135.909259,11422,"JR小浜線",4,"JR西日本"
18,1142219,"気山","919-1301","三方上中郡若狭町気山",35.584887,135.909531,11422,"JR小浜線",4,"JR西日本"
18,1142220,"美浜","919-1122","三方郡美浜町松原",35.605138,135.936496,11422,"JR小浜線",4,"JR西日本"
18,1142221,"東美浜","919-1206","三方郡美浜町太田",35.614039,135.985614,11422,"JR小浜線",4,"JR西日本"
18,1142222,"粟野","914-0145","敦賀市野坂",35.617234,136.027225,11422,"JR小浜線",4,"JR西日本"
18,1142223,"西敦賀","914-0035","敦賀市山泉",35.617975,136.067787,11422,"JR小浜線",4,"JR西日本"
18,1142224,"敦賀","914-0055","敦賀市鉄輪町１丁目",35.644767,136.076488,11422,"JR小浜線",4,"JR西日本"
22,1150101,"熱海","413-0011","熱海市田原本町",35.103573,139.077679,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150102,"函南","419-0121","田方郡函南町大竹",35.108773,138.970984,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150103,"三島","411-0036","三島市一番町",35.126253,138.911133,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150104,"沼津","410-0801","沼津市大手町１丁目",35.103011,138.860104,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150105,"片浜","410-0875","沼津市今沢",35.11825,138.818937,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150106,"原","410-0312","沼津市原",35.124915,138.793387,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150107,"東田子の浦","417-0832","富士市中柏原新田",35.136255,138.745441,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150108,"吉原","417-0015","富士市鈴川町",35.143845,138.702768,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150109,"富士","416-0914","富士市本町１丁目",35.151497,138.651225,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150110,"富士川","421-3306","静岡県富士市中之郷1228-4",35.141119,138.618571,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150111,"新蒲原","421-3203","静岡市清水区蒲原",35.119599,138.608117,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150112,"蒲原","421-3214","静岡市清水区蒲原堰沢",35.114005,138.582752,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150113,"由比","421-3111","静岡市清水区由比今宿",35.097108,138.552756,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150114,"興津","424-0204","静岡市清水区興津中町",35.052539,138.521865,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150115,"清水","424-0816","静岡市清水区真砂町",35.023248,138.488958,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150116,"草薙","424-0886","静岡市清水区草薙",35.002854,138.442025,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150117,"東静岡","420-0813","静岡市葵区長沼５８４番地８",34.985256,138.413118,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150118,"静岡","420-0851","静岡市葵区黒金町",34.971629,138.388579,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150119,"安倍川","421-0133","静岡市駿河区鎌田",34.940961,138.364029,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150120,"用宗","421-0124","静岡市駿河区用宗城山町",34.922512,138.36006,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150121,"焼津","425-0027","焼津市栄町１丁目",34.872261,138.318457,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150122,"西焼津","425-0076","焼津市小屋敷",34.859824,138.28552,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150123,"藤枝","426-0034","藤枝市駅前１丁目",34.849511,138.252748,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150124,"六合","427-0019","島田市道悦１丁目",34.836436,138.203502,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150125,"島田","427-0028","島田市栄町",34.830159,138.173436,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150126,"金谷","428-0047","静岡県島田市金谷新町",34.819049,138.125578,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150127,"菊川","439-0006","菊川市堀之内",34.76176,138.085648,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150128,"掛川","436-0024","掛川市南西郷",34.769463,138.014937,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150129,"愛野","437-0031","袋井市愛野６９１-８",34.752257,137.961663,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150130,"袋井","437-0023","袋井市高尾",34.741377,137.92596,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150131,"磐田","438-0078","磐田市中泉",34.710132,137.852244,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150132,"豊田町","438-0821","磐田市立野",34.7121,137.82013,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150133,"天竜川","435-0013","浜松市東区天龍川町",34.716994,137.77923,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150134,"浜松","430-0926","浜松市中区砂山町",34.703866,137.734759,11501,"JR東海道本線(熱海～浜松)",3,"JR東海"
22,1150201,"浜松","430-0926","浜松市中区砂山町",34.703866,137.734759,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
22,1150203,"高塚","432-8065","浜松市南区高塚町",34.690425,137.681303,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
22,1150204,"舞阪","431-0203","浜松市西区馬郡町",34.685701,137.626422,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
22,1150205,"弁天島","431-0214","浜松市西区舞阪町弁天島",34.690125,137.603058,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
22,1150206,"新居町","431-0302","静岡県湖西市新居町新居",34.694276,137.568953,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
22,1150207,"鷲津","431-0431","湖西市鷲津",34.716819,137.546116,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
22,1150208,"新所原","431-0424","湖西市新所原３丁目",34.723205,137.484399,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150209,"二川","441-3144","豊橋市大岩町南元屋敷",34.725809,137.438966,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150210,"豊橋","440-0075","豊橋市花田町西宿",34.762734,137.382128,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150211,"西小坂井","441-0105","愛知県豊川市伊奈町前山20",34.79708,137.352499,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150212,"愛知御津","441-0312","豊川市御津町西方字松本",34.812624,137.316492,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150213,"三河大塚","443-0013","蒲郡市大塚町笹子",34.815744,137.28287,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150214,"三河三谷","443-0021","蒲郡市三谷町上野",34.818546,137.247795,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150215,"蒲郡","443-0043","蒲郡市元町",34.823078,137.226459,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150216,"三河塩津","443-0046","蒲郡市竹谷町油井",34.825295,137.201261,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150217,"三ケ根","444-0124","愛知県額田郡幸田町大字深溝字大池田12-1",34.836449,137.176348,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150218,"幸田","444-0116","額田郡幸田町芦谷字幸田",34.859926,137.16447,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150242,"相見","444-0113","愛知県額田郡幸田町大字菱池字カマ46",34.886833,137.160389,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150219,"岡崎","444-0813","岡崎市羽根町東荒子",34.925417,137.157243,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150220,"西岡崎","444-0938","岡崎市昭和町北浦",34.946572,137.123187,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150221,"安城","446-0032","安城市御幸本町",34.959986,137.08716,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150222,"三河安城","446-0054","安城市二本木町二ツ池",34.96968,137.060918,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150223,"東刈谷","448-0807","刈谷市東刈谷町１丁目",34.97741,137.043525,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150240,"野田新町","448-0862","刈谷市野田新町",34.984212,137.026355,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150224,"刈谷","448-0028","刈谷市桜町１丁目",34.991156,137.008878,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150225,"逢妻","448-0831","刈谷市熊野町２丁目",34.998215,136.990544,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150226,"大府","474-0025","大府市中央町３丁目",35.008665,136.961727,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150227,"共和","474-0074","大府市共栄町９丁目",35.035245,136.954599,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150241,"南大高","459-8001","名古屋市緑区大高町字池之内4-10",35.055403,136.948244,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150228,"大高","459-8001","名古屋市緑区大高町鶴田",35.069244,136.940242,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150229,"笠寺","457-0077","名古屋市南区立脇町２丁目",35.095113,136.926321,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150230,"熱田","456-0024","名古屋市熱田区森後町２丁目",35.130028,136.910502,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150231,"金山","460-0022","名古屋市中区金山１丁目",35.143323,136.90075,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150232,"尾頭橋","454-0000","名古屋市中川区尾頭橋４",35.146981,136.89102,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150233,"名古屋","450-0002","名古屋市中村区名駅１丁目４番",35.170694,136.881637,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150234,"枇杷島","452-0064","清須市西枇杷島町旭１丁目",35.198681,136.861816,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150235,"清洲","492-8173","稲沢市北市場町",35.225406,136.834529,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150236,"稲沢","492-8143","稲沢市駅前１丁目",35.252994,136.820942,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150237,"尾張一宮","491-0858","一宮市栄３丁目",35.301765,136.797567,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
23,1150238,"木曽川","493-0001","一宮市木曽川町黒田",35.349319,136.780726,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
21,1150239,"岐阜","500-8856","岐阜市橋本町１丁目",35.409532,136.756514,11502,"JR東海道本線(浜松～岐阜)",3,"JR東海"
21,1150301,"岐阜","500-8856","岐阜市橋本町１丁目",35.409532,136.756514,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
21,1150302,"西岐阜","500-8381","岐阜市市橋３丁目",35.404664,136.72341,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
21,1150303,"穂積","501-0222","瑞穂市別府",35.396345,136.693834,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
21,1150304,"大垣","503-0901","大垣市高屋町１丁目",35.367096,136.618288,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
21,1150305,"荒尾","503-0034","大垣市荒尾町",35.373454,136.583276,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
21,1150306,"美濃赤坂","503-2213","大垣市赤坂町",35.386677,136.582129,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
21,1150307,"垂井","503-2100","不破郡垂井町東町",35.369587,136.531246,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
21,1150308,"関ケ原","503-1501","岐阜県不破郡関ケ原町関ヶ原",35.363726,136.470451,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
25,1150309,"柏原","521-0202","米原市柏原",35.344593,136.402767,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
25,1150310,"近江長岡","521-0242","米原市長岡",35.359307,136.373775,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
25,1150311,"醒ケ井","521-0035","滋賀県米原市醒井619",35.327664,136.345135,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
25,1150312,"米原","521-0012","米原市米原",35.314657,136.289992,11503,"JR東海道本線(岐阜～美濃赤坂・米原)",3,"JR東海"
22,1150401,"熱海","413-0011","熱海市田原本町",35.103573,139.077679,11504,"JR伊東線",2,"JR東日本"
22,1150402,"来宮","413-0017","熱海市福道町",35.098723,139.065575,11504,"JR伊東線",2,"JR東日本"
22,1150403,"伊豆多賀","413-0101","熱海市上多賀",35.059411,139.066847,11504,"JR伊東線",2,"JR東日本"
22,1150404,"網代","413-0102","熱海市下多賀",35.043545,139.081245,11504,"JR伊東線",2,"JR東日本"
22,1150405,"宇佐美","414-0001","伊東市宇佐美",35.005602,139.079778,11504,"JR伊東線",2,"JR東日本"
22,1150406,"伊東","414-0002","伊東市湯川３丁目",34.9747,139.092125,11504,"JR伊東線",2,"JR東日本"
14,1150501,"国府津","256-0812","小田原市国府津４丁目",35.280832,139.212932,11505,"JR御殿場線",3,"JR東海"
14,1150502,"下曽我","250-0206","小田原市曽我原",35.303554,139.183395,11505,"JR御殿場線",3,"JR東海"
14,1150503,"上大井","258-0016","足柄上郡大井町上大井",35.321883,139.163508,11505,"JR御殿場線",3,"JR東海"
14,1150504,"相模金子","258-0019","足柄上郡大井町金子",35.33364,139.150753,11505,"JR御殿場線",3,"JR東海"
14,1150505,"松田","258-0003","足柄上郡松田町松田惣領",35.346843,139.137417,11505,"JR御殿場線",3,"JR東海"
14,1150506,"東山北","258-0111","足柄上郡山北町向原",35.357637,139.10765,11505,"JR御殿場線",3,"JR東海"
14,1150507,"山北","258-0113","足柄上郡山北町山北",35.360808,139.080212,11505,"JR御殿場線",3,"JR東海"
14,1150508,"谷峨","258-0115","足柄上郡山北町谷ケ",35.366561,139.038234,11505,"JR御殿場線",3,"JR東海"
22,1150509,"駿河小山","410-1311","駿東郡小山町小山",35.359113,138.997689,11505,"JR御殿場線",3,"JR東海"
22,1150510,"足柄","410-1313","駿東郡小山町竹之下",35.332233,138.981687,11505,"JR御殿場線",3,"JR東海"
22,1150511,"御殿場","412-0043","御殿場市新橋",35.299933,138.93424,11505,"JR御殿場線",3,"JR東海"
22,1150512,"南御殿場","412-0039","御殿場市竈",35.277269,138.925789,11505,"JR御殿場線",3,"JR東海"
22,1150513,"富士岡","412-0035","御殿場市中山",35.257299,138.920504,11505,"JR御殿場線",3,"JR東海"
22,1150514,"岩波","410-1101","裾野市岩波",35.21498,138.919296,11505,"JR御殿場線",3,"JR東海"
22,1150515,"裾野","410-1127","裾野市平松",35.171372,138.909293,11505,"JR御殿場線",3,"JR東海"
22,1150516,"長泉なめり","411-0933","駿東郡長泉町納米里５８-６",35.147633,138.899364,11505,"JR御殿場線",3,"JR東海"
22,1150517,"下土狩","411-0943","駿東郡長泉町下土狩",35.128379,138.895126,11505,"JR御殿場線",3,"JR東海"
22,1150518,"大岡","410-0022","沼津市大岡",35.116158,138.881988,11505,"JR御殿場線",3,"JR東海"
22,1150519,"沼津","410-0801","沼津市大手町１丁目",35.103011,138.860104,11505,"JR御殿場線",3,"JR東海"
23,1150601,"大府","474-0025","大府市中央町３丁目",35.008665,136.961727,11506,"JR武豊線",3,"JR東海"
23,1150602,"尾張森岡","470-2101","知多郡東浦町森岡字前田",34.993826,136.970279,11506,"JR武豊線",3,"JR東海"
23,1150603,"緒川","470-2102","知多郡東浦町緒川字竹塚",34.981372,136.971899,11506,"JR武豊線",3,"JR東海"
23,1150604,"石浜","470-2103","知多郡東浦町石浜字中子新田",34.967813,136.972932,11506,"JR武豊線",3,"JR東海"
23,1150605,"東浦","470-2105","知多郡東浦町藤江字抑牛",34.949574,136.970725,11506,"JR武豊線",3,"JR東海"
23,1150606,"亀崎","475-0029","半田市亀崎常盤町２丁目",34.918986,136.961058,11506,"JR武豊線",3,"JR東海"
23,1150607,"乙川","475-0054","半田市乙川町",34.903306,136.941344,11506,"JR武豊線",3,"JR東海"
23,1150608,"半田","475-0887","半田市御幸町",34.894167,136.930462,11506,"JR武豊線",3,"JR東海"
23,1150609,"東成岩","475-0838","半田市旭町３丁目",34.874279,136.923416,11506,"JR武豊線",3,"JR東海"
23,1150610,"武豊","470-2344","知多郡武豊町金下",34.853507,136.921244,11506,"JR武豊線",3,"JR東海"
21,1150701,"多治見","507-0037","多治見市音羽町２丁目",35.334774,137.120294,11507,"JR太多線",3,"JR東海"
21,1150702,"小泉","507-0073","多治見市小泉町１丁目",35.349055,137.100421,11507,"JR太多線",3,"JR東海"
21,1150703,"根本","507-0065","多治見市根本町２丁目",35.361548,137.090008,11507,"JR太多線",3,"JR東海"
21,1150704,"姫","507-0061","多治見市姫町１丁目",35.382004,137.072078,11507,"JR太多線",3,"JR東海"
21,1150705,"下切","509-0245","可児市下切字青木",35.393777,137.063734,11507,"JR太多線",3,"JR東海"
21,1150706,"可児","509-0203","可児市下恵土",35.422832,137.055345,11507,"JR太多線",3,"JR東海"
21,1150707,"美濃川合","505-0022","美濃加茂市川合町",35.444138,137.045309,11507,"JR太多線",3,"JR東海"
21,1150708,"美濃太田","505-0041","美濃加茂市太田町立石",35.445617,137.019467,11507,"JR太多線",3,"JR東海"
23,1150801,"名古屋","450-0002","名古屋市中村区名駅１丁目４番",35.170694,136.881637,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
23,1150802,"八田","454-0877","名古屋市中川区八田町字下長田",35.148973,136.852258,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
23,1150803,"春田","454-0985","名古屋市中川区春田２-９２-２",35.14318,136.813512,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
23,1150804,"蟹江","497-0032","海部郡蟹江町大字今上六反田",35.142071,136.793908,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
23,1150805,"永和","496-0922","愛西市大野町",35.13285,136.764325,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
23,1150806,"弥富","498-0028","弥富市鯏浦町中六",35.114026,136.725664,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150807,"長島","511-1143","桑名市長島町西外面",35.098196,136.695751,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150808,"桑名","511-0811","桑名市東方",35.06747,136.683832,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150809,"朝日","510-8103","三重郡朝日町柿",35.033782,136.65803,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150810,"富田","510-8014","四日市市富田３",35.008124,136.653143,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150811,"富田浜","510-8011","四日市市東茂福町",34.996553,136.65004,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150812,"四日市","510-0093","四日市市本町",34.962721,136.630168,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150813,"南四日市","510-0886","四日市市日永東３",34.941514,136.609662,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150814,"河原田","510-0874","四日市市河原田町",34.910684,136.598527,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150815,"河曲","513-0015","鈴鹿市木田町",34.897878,136.568018,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150816,"加佐登","513-0003","鈴鹿市加佐登町",34.890307,136.529907,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150817,"井田川","519-0101","亀山市井田川町",34.868319,136.492658,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150818,"亀山","519-0155","亀山市御幸町",34.850103,136.450451,11508,"JR関西本線(名古屋～亀山)",3,"JR東海"
24,1150901,"亀山","519-0155","亀山市御幸町",34.850103,136.450451,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
24,1150902,"関","519-1111","亀山市関町新所",34.849064,136.394777,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
24,1150903,"加太","519-1122","亀山市加太市場",34.842639,136.340305,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
24,1150904,"柘植","519-1402","伊賀市柘植町小林",34.846993,136.255704,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
24,1150905,"新堂","519-1416","伊賀市新堂中出",34.821168,136.206507,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
24,1150906,"佐那具","518-0011","伊賀市外山",34.804193,136.163171,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
24,1150907,"伊賀上野","518-0022","伊賀市三田",34.789143,136.122907,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
24,1150908,"島ケ原","519-1711","三重県伊賀市島ヶ原広垣内5770",34.767686,136.054184,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
26,1150909,"月ケ瀬口","619-1411","京都府相楽郡南山城村大字北大河原小字殿田平尾53-3",34.762813,136.023703,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
26,1150910,"大河原","619-1411","相楽郡南山城村大字北大河原",34.77175,135.987635,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
26,1150911,"笠置","619-1303","相楽郡笠置町笠置",34.759086,135.934289,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
26,1150912,"加茂","619-1152","木津川市加茂町里",34.752575,135.869609,11509,"JR関西本線(亀山～加茂)",4,"JR西日本"
24,1151001,"亀山","519-0155","亀山市御幸町",34.850103,136.450451,11510,"JR紀勢本線",3,"JR東海"
24,1151002,"下庄","519-0133","亀山市下庄町",34.81423,136.479628,11510,"JR紀勢本線",3,"JR東海"
24,1151003,"一身田","514-0125","津市大里窪田町",34.76278,136.49938,11510,"JR紀勢本線",3,"JR東海"
24,1151004,"津","514-0009","津市羽所町",34.73422,136.510486,11510,"JR紀勢本線",3,"JR東海"
24,1151005,"阿漕","514-0838","津市岩田字大倉",34.703554,136.50434,11510,"JR紀勢本線",3,"JR東海"
24,1151006,"高茶屋","514-0817","津市高茶屋小森町",34.667277,136.51256,11510,"JR紀勢本線",3,"JR東海"
24,1151007,"六軒","515-2114","松阪市小津町",34.617494,136.507574,11510,"JR紀勢本線",3,"JR東海"
24,1151008,"松阪","515-0017","松阪市京町",34.577053,136.535801,11510,"JR紀勢本線",3,"JR東海"
24,1151009,"徳和","515-0043","松阪市下村町",34.554016,136.553519,11510,"JR紀勢本線",3,"JR東海"
24,1151010,"多気","519-2154","多気郡多気町多気",34.516318,136.572777,11510,"JR紀勢本線",3,"JR東海"
24,1151011,"相可","519-2181","多気郡多気町大字相可",34.502725,136.545538,11510,"JR紀勢本線",3,"JR東海"
24,1151012,"佐奈","519-2178","多気郡多気町大字平谷",34.478469,136.538986,11510,"JR紀勢本線",3,"JR東海"
24,1151013,"栃原","519-2424","多気郡大台町大字栃原",34.444625,136.509286,11510,"JR紀勢本線",3,"JR東海"
24,1151014,"川添","519-2427","多気郡大台町大字上楠",34.419739,136.473218,11510,"JR紀勢本線",3,"JR東海"
24,1151015,"三瀬谷","519-2404","多気郡大台町佐原",34.394823,136.409183,11510,"JR紀勢本線",3,"JR東海"
24,1151016,"滝原","519-2413","多気郡大台町大ケ所",34.360105,136.411976,11510,"JR紀勢本線",3,"JR東海"
24,1151017,"阿曽","519-2704","度会郡大紀町阿曽",34.331342,136.411082,11510,"JR紀勢本線",3,"JR東海"
24,1151018,"伊勢柏崎","519-2802","度会郡大紀町崎",34.299779,136.395394,11510,"JR紀勢本線",3,"JR東海"
24,1151019,"大内山","519-3111","度会郡大紀町大内山",34.278152,136.359284,11510,"JR紀勢本線",3,"JR東海"
24,1151020,"梅ケ谷","519-3111","三重県度会郡大紀町大内山1135",34.258098,136.356555,11510,"JR紀勢本線",3,"JR東海"
24,1151021,"紀伊長島","519-3204","北牟婁郡紀北町紀伊長島区東長島",34.20937,136.339968,11510,"JR紀勢本線",3,"JR東海"
24,1151022,"三野瀬","519-3208","北牟婁郡紀北町紀伊長島区三浦",34.167771,136.282519,11510,"JR紀勢本線",3,"JR東海"
24,1151023,"船津","519-3403","三重県北牟婁郡紀北町海山区上里456",34.142214,136.228763,11510,"JR紀勢本線",3,"JR東海"
24,1151024,"相賀","519-3406","北牟婁郡紀北町海山区相賀",34.111943,136.227099,11510,"JR紀勢本線",3,"JR東海"
24,1151025,"尾鷲","519-3616","尾鷲市中村町",34.074304,136.190168,11510,"JR紀勢本線",3,"JR東海"
24,1151026,"大曽根浦","519-3623","尾鷲市大字大曽根浦",34.061901,136.222934,11510,"JR紀勢本線",3,"JR東海"
24,1151027,"九鬼","519-3701","尾鷲市九鬼町",34.016026,136.242703,11510,"JR紀勢本線",3,"JR東海"
24,1151028,"三木里","519-3811","尾鷲市三木里町",34.001454,136.202518,11510,"JR紀勢本線",3,"JR東海"
24,1151029,"賀田","519-3924","尾鷲市曽根町",33.971643,136.189747,11510,"JR紀勢本線",3,"JR東海"
24,1151030,"二木島","519-4204","熊野市二木島町",33.939424,136.180882,11510,"JR紀勢本線",3,"JR東海"
24,1151031,"新鹿","519-4206","熊野市新鹿町",33.927886,136.144215,11510,"JR紀勢本線",3,"JR東海"
24,1151032,"波田須","519-4207","熊野市波田須町",33.910091,136.138139,11510,"JR紀勢本線",3,"JR東海"
24,1151033,"大泊","519-4322","熊野市大泊町",33.902242,136.11806,11510,"JR紀勢本線",3,"JR東海"
